from;to;distance_m;oneway;highway;name
8247050008;9954840462;6.47;1;primary;Quai de Clichy - Charles de Gaulle
9954840462;9954840513;8.97;1;primary;Quai de Clichy - Charles de Gaulle
9954868264;9954868263;1.55;1;primary;Quai de Clichy - Charles de Gaulle
9954868263;9954840463;2.38;1;primary;Quai de Clichy - Charles de Gaulle
9954840463;8932231579;6.76;1;primary;Quai de Clichy - Charles de Gaulle
9954840459;9954840457;31.44;0;primary;Quai de Clichy - Charles de Gaulle
9954840457;9954840459;31.44;0;primary;Quai de Clichy - Charles de Gaulle
9954840457;9954840458;72.40;0;primary;Quai de Clichy - Charles de Gaulle
9954840458;9954840457;72.40;0;primary;Quai de Clichy - Charles de Gaulle
9954840470;9954840471;17.11;1;primary;Quai Charles Pasqua
9954840471;9954840472;12.85;1;primary;Quai Charles Pasqua
9954840472;9954840473;25.70;1;primary;Quai Charles Pasqua
9954840473;9954840474;31.09;1;primary;Quai Charles Pasqua
9954840474;9954840475;15.03;1;primary;Quai Charles Pasqua
9954840475;9954840476;35.00;1;primary;Quai Charles Pasqua
9954840476;9954840477;44.55;1;primary;Quai Charles Pasqua
9954840477;9954840478;40.19;1;primary;Quai Charles Pasqua
9954840478;9954840488;36.34;1;primary;Quai Charles Pasqua
9954840489;9954840484;35.43;1;primary;Quai Charles Pasqua
9954840484;9954840485;13.94;1;primary;Quai Charles Pasqua
9954840485;9954840486;24.22;1;primary;Quai Charles Pasqua
9954840486;9954840487;10.60;1;primary;Quai Charles Pasqua
9954840488;9954840479;11.21;1;primary;Quai de Clichy - Charles de Gaulle
9954840479;9954840480;21.98;1;primary;Quai de Clichy - Charles de Gaulle
9954840480;8447106508;28.34;1;primary;Quai de Clichy - Charles de Gaulle
8447106508;9954840481;21.31;1;primary;Quai de Clichy - Charles de Gaulle
9954840481;9954840482;15.89;1;primary;Quai de Clichy - Charles de Gaulle
9954840482;9954840483;16.25;1;primary;Quai de Clichy - Charles de Gaulle
9954840483;9954840489;11.29;1;primary;Quai de Clichy - Charles de Gaulle
9954840458;9954840512;14.97;1;primary;Quai de Clichy - Charles de Gaulle
9954840513;9954840458;23.25;1;primary;Quai de Clichy - Charles de Gaulle
9954840514;9954840466;19.48;1;primary;Quai de Clichy - Charles de Gaulle
9954840466;497104338;12.62;1;primary;Quai de Clichy - Charles de Gaulle
9997917847;8580924928;49.97;0;residential;Rue Pierre Bérégovoy
8580924928;9997917847;49.97;0;residential;Rue Pierre Bérégovoy
8580924928;245099449;11.31;0;residential;Rue Pierre Bérégovoy
245099449;8580924928;11.31;0;residential;Rue Pierre Bérégovoy
487472245;12386341420;3.53;0;primary;Boulevard Bineau
12386341420;487472245;3.53;0;primary;Boulevard Bineau
12386341420;12373039949;3.46;0;primary;Boulevard Bineau
12373039949;12386341420;3.46;0;primary;Boulevard Bineau
12373039949;3202216334;3.54;0;primary;Boulevard Bineau
3202216334;12373039949;3.54;0;primary;Boulevard Bineau
1563726474;6314143128;2.50;1;residential;Rond-Point Claude Monet
6314143128;1433440963;16.83;1;residential;Rond-Point Claude Monet
1433440963;11898314226;5.18;1;residential;Rond-Point Claude Monet
11898314226;1563726480;3.79;1;residential;Rond-Point Claude Monet
1563726480;130072312;8.18;1;residential;Rond-Point Claude Monet
9022341662;9738056579;4.65;1;primary;Boulevard Malesherbes
9738056579;9738056578;3.48;1;primary;Boulevard Malesherbes
9738056578;27288863;4.05;1;primary;Boulevard Malesherbes
353192572;9094338482;2.48;1;secondary;
9094338482;1759306835;2.48;1;secondary;
1759306835;9094338495;2.48;1;secondary;
9094338495;21292461;2.49;1;secondary;
21292461;9094338494;2.48;1;secondary;
9094338494;1759306836;2.48;1;secondary;
1759306836;11898722833;1.89;1;secondary;
11898722833;9094338493;0.60;1;secondary;
9094338493;21292457;1.69;1;secondary;
1363278528;1759306829;2.33;1;secondary;
1759306829;9094338487;2.93;1;secondary;
9094338487;21292459;2.93;1;secondary;
21292459;1759306828;2.93;1;secondary;
1759306828;9094338326;2.93;1;secondary;
268146024;6013267202;15.46;0;secondary;Boulevard Saint-Denis
6013267202;268146024;15.46;0;secondary;Boulevard Saint-Denis
6013267202;11860413431;2.05;0;secondary;Boulevard Saint-Denis
11860413431;6013267202;2.05;0;secondary;Boulevard Saint-Denis
11860413431;2464304060;5.93;0;secondary;Boulevard Saint-Denis
2464304060;11860413431;5.93;0;secondary;Boulevard Saint-Denis
2464304060;1557096287;10.56;0;secondary;Boulevard Saint-Denis
1557096287;2464304060;10.56;0;secondary;Boulevard Saint-Denis
1557096287;4420585212;1.48;0;secondary;Boulevard Saint-Denis
4420585212;1557096287;1.48;0;secondary;Boulevard Saint-Denis
4420585212;1557096280;16.89;0;secondary;Boulevard Saint-Denis
1557096280;4420585212;16.89;0;secondary;Boulevard Saint-Denis
1557096280;581966200;49.65;0;secondary;Boulevard Saint-Denis
581966200;1557096280;49.65;0;secondary;Boulevard Saint-Denis
581966200;4420585210;9.63;0;secondary;Boulevard Saint-Denis
4420585210;581966200;9.63;0;secondary;Boulevard Saint-Denis
4420585210;1557096253;6.43;0;secondary;Boulevard Saint-Denis
1557096253;4420585210;6.43;0;secondary;Boulevard Saint-Denis
1557096253;1557096250;11.39;0;secondary;Boulevard Saint-Denis
1557096250;1557096253;11.39;0;secondary;Boulevard Saint-Denis
1557096250;338237984;27.38;0;secondary;Boulevard Saint-Denis
338237984;1557096250;27.38;0;secondary;Boulevard Saint-Denis
338237984;1557096231;3.37;0;secondary;Boulevard Saint-Denis
1557096231;338237984;3.37;0;secondary;Boulevard Saint-Denis
1557096231;2496964410;22.69;0;secondary;Boulevard Saint-Denis
2496964410;1557096231;22.69;0;secondary;Boulevard Saint-Denis
2496964410;4420585206;8.05;0;secondary;Boulevard Saint-Denis
4420585206;2496964410;8.05;0;secondary;Boulevard Saint-Denis
4420585206;4420585205;5.96;0;secondary;Boulevard Saint-Denis
4420585205;4420585206;5.96;0;secondary;Boulevard Saint-Denis
4420585205;564684462;6.59;0;secondary;Boulevard Saint-Denis
564684462;4420585205;6.59;0;secondary;Boulevard Saint-Denis
564684462;265604537;7.04;0;secondary;Boulevard Saint-Denis
265604537;564684462;7.04;0;secondary;Boulevard Saint-Denis
265604537;582668737;7.70;0;secondary;Boulevard Saint-Denis
582668737;265604537;7.70;0;secondary;Boulevard Saint-Denis
417208436;338242209;34.05;1;residential;Rue Jean-Baptiste Charcot
580101583;6013261070;7.66;0;secondary;Boulevard Saint-Denis
6013261070;580101583;7.66;0;secondary;Boulevard Saint-Denis
6013261070;6013261257;5.79;0;secondary;Boulevard Saint-Denis
6013261257;6013261070;5.79;0;secondary;Boulevard Saint-Denis
6013261257;1516467038;3.77;0;secondary;Boulevard Saint-Denis
1516467038;6013261257;3.77;0;secondary;Boulevard Saint-Denis
1516467038;4965885974;17.17;0;secondary;Boulevard Saint-Denis
4965885974;1516467038;17.17;0;secondary;Boulevard Saint-Denis
4965885974;338239475;12.17;0;secondary;Boulevard Saint-Denis
338239475;4965885974;12.17;0;secondary;Boulevard Saint-Denis
582668737;1516413250;74.50;0;secondary;Boulevard Saint-Denis
1516413250;582668737;74.50;0;secondary;Boulevard Saint-Denis
1516413250;265625378;10.67;0;secondary;Boulevard Saint-Denis
265625378;1516413250;10.67;0;secondary;Boulevard Saint-Denis
548083554;1516413251;70.00;1;residential;Rue Edith Cavell
1516413251;265625378;8.07;1;residential;Rue Edith Cavell
265603264;1516467047;13.42;1;residential;Rue Armand Silvestre
1516467047;1516467045;11.32;1;residential;Rue Armand Silvestre
1516467045;1516066974;84.77;1;residential;Rue Armand Silvestre
1516066974;305178530;5.06;1;residential;Rue Armand Silvestre
305178530;1516066972;6.68;1;residential;Rue Armand Silvestre
1516066972;548082399;46.76;1;residential;Rue Armand Silvestre
206238826;2464304128;9.45;0;secondary;Boulevard Saint-Denis
2464304128;206238826;9.45;0;secondary;Boulevard Saint-Denis
2464304128;4965648788;7.94;0;secondary;Boulevard Saint-Denis
4965648788;2464304128;7.94;0;secondary;Boulevard Saint-Denis
4965648788;6000876588;19.98;0;secondary;Boulevard Saint-Denis
6000876588;4965648788;19.98;0;secondary;Boulevard Saint-Denis
6000876588;206238827;15.83;0;secondary;Boulevard Saint-Denis
206238827;6000876588;15.83;0;secondary;Boulevard Saint-Denis
206238827;6000878196;11.67;0;secondary;Boulevard Saint-Denis
6000878196;206238827;11.67;0;secondary;Boulevard Saint-Denis
6000878196;7623242118;27.63;0;secondary;Boulevard Saint-Denis
7623242118;6000878196;27.63;0;secondary;Boulevard Saint-Denis
7623242118;580101702;4.57;0;secondary;Boulevard Saint-Denis
580101702;7623242118;4.57;0;secondary;Boulevard Saint-Denis
580101702;4965885975;47.49;0;secondary;Boulevard Saint-Denis
4965885975;580101702;47.49;0;secondary;Boulevard Saint-Denis
4965885975;11860377212;6.73;0;secondary;Boulevard Saint-Denis
11860377212;4965885975;6.73;0;secondary;Boulevard Saint-Denis
11860377212;6013240778;2.01;0;secondary;Boulevard Saint-Denis
6013240778;11860377212;2.01;0;secondary;Boulevard Saint-Denis
6013240778;1516467076;2.00;0;secondary;Boulevard Saint-Denis
1516467076;6013240778;2.00;0;secondary;Boulevard Saint-Denis
1516467076;580101706;4.87;0;secondary;Boulevard Saint-Denis
580101706;1516467076;4.87;0;secondary;Boulevard Saint-Denis
580101706;580101704;2.28;0;secondary;Boulevard Saint-Denis
580101704;580101706;2.28;0;secondary;Boulevard Saint-Denis
206353413;6000861471;4.83;0;residential;Rue Armand Silvestre
6000861471;206353413;4.83;0;residential;Rue Armand Silvestre
6000861471;9779231007;19.15;0;residential;Rue Armand Silvestre
9779231007;6000861471;19.15;0;residential;Rue Armand Silvestre
9779231007;9779231008;12.47;0;residential;Rue Armand Silvestre
9779231008;9779231007;12.47;0;residential;Rue Armand Silvestre
9779231008;9779231010;17.10;0;residential;Rue Armand Silvestre
9779231010;9779231008;17.10;0;residential;Rue Armand Silvestre
9779231010;9779231009;3.42;0;residential;Rue Armand Silvestre
9779231009;9779231010;3.42;0;residential;Rue Armand Silvestre
9779231009;11090995753;26.06;0;residential;Rue Armand Silvestre
11090995753;9779231009;26.06;0;residential;Rue Armand Silvestre
11090995753;11178640861;34.44;0;residential;Rue Armand Silvestre
11178640861;11090995753;34.44;0;residential;Rue Armand Silvestre
11178640861;11262554093;28.77;0;residential;Rue Armand Silvestre
11262554093;11178640861;28.77;0;residential;Rue Armand Silvestre
268145750;417208436;5.70;1;residential;Rue Jean-Baptiste Charcot
10580054072;305189170;5.36;1;residential;Avenue Georges Pompidou
305189170;490721447;22.09;1;residential;Avenue Georges Pompidou
490721447;305189140;30.77;1;residential;Avenue Georges Pompidou
305189140;268142743;7.70;1;residential;Avenue Georges Pompidou
268143188;8319156622;9.96;1;residential;Avenue Georges Pompidou
8319156622;490723568;27.77;1;residential;Avenue Georges Pompidou
490723568;305189153;26.25;1;residential;Avenue Georges Pompidou
1363284985;268145092;7.41;1;residential;Rue Rivay
268145092;268145093;3.43;1;residential;Rue Rivay
268145093;1363284963;4.98;1;residential;Rue Rivay
1363284963;268145094;4.99;1;residential;Rue Rivay
268145094;268129104;6.54;1;residential;Rue Rivay
268129104;6531498875;12.41;1;residential;Rue Rivay
6531498875;1363284939;4.27;1;residential;Rue Rivay
1363284939;268128768;68.42;1;residential;Rue Rivay
1363284837;5787800198;6.06;1;residential;Rue Édouard Vaillant
5787800198;268144895;17.97;1;residential;Rue Édouard Vaillant
9355475236;2032331494;7.19;0;residential;Rue Pierre Bérégovoy
2032331494;9355475236;7.19;0;residential;Rue Pierre Bérégovoy
2032331494;11930722176;6.05;0;residential;Rue Pierre Bérégovoy
11930722176;2032331494;6.05;0;residential;Rue Pierre Bérégovoy
11930722176;9355475237;5.81;0;residential;Rue Pierre Bérégovoy
9355475237;11930722176;5.81;0;residential;Rue Pierre Bérégovoy
9355475237;245100320;8.73;0;residential;Rue Pierre Bérégovoy
245100320;9355475237;8.73;0;residential;Rue Pierre Bérégovoy
4906338710;7846286024;5.82;1;residential;Rue Camille Claudel
7846286024;12288490701;6.42;1;residential;Rue Camille Claudel
12288490701;4935674736;70.44;1;residential;Rue Camille Claudel
4906338710;5429016243;38.79;0;residential;Rue Paul Dupont
5429016243;4906338710;38.79;0;residential;Rue Paul Dupont
10642771728;2093697854;12.71;1;primary;Quai de Clichy - Charles de Gaulle
2093697854;9954840514;34.33;1;primary;Quai de Clichy - Charles de Gaulle
27286593;27286610;47.12;1;primary;Boulevard Gouvion-Saint-Cyr
5921372116;5921372115;25.03;1;primary;Boulevard Berthier
5921372115;10841468857;20.74;1;primary;Boulevard Berthier
10841468857;27323334;27.30;1;primary;Boulevard Berthier
9814086388;2722937572;20.22;1;primary;Boulevard Berthier
10841468858;6238058779;14.93;1;primary;Boulevard Berthier
9942135937;5921372098;18.35;1;primary;Boulevard Berthier
5921372098;10841468858;7.33;1;primary;Boulevard Berthier
268144419;8125171468;9.33;1;residential;Rue Chauveau
8125171468;8125171525;46.36;1;residential;Rue Chauveau
8125171525;9661020138;144.60;1;residential;Rue Chauveau
9661020138;3597702646;9.11;1;residential;Rue Chauveau
3597702646;253864495;8.65;1;residential;Rue Chauveau
268127165;4622395528;8.48;1;residential;Rue Gabriel Péri
3516726833;1759306837;3.18;1;residential;Rue Carnot
1759306837;353192571;4.13;1;residential;Rue Carnot
8143453821;1759306827;3.39;1;residential;Rue Marius Aufan
1759306827;268140568;4.24;1;residential;Rue Marius Aufan
8143453818;11088786290;99.06;1;residential;Rue Danton
11088786290;268140724;6.18;1;residential;Rue Danton
11038263418;11038263419;109.17;0;residential;Rue Charlotte Perriand
11038263419;11038263418;109.17;0;residential;Rue Charlotte Perriand
11038263419;10860475622;12.96;0;residential;Rue Charlotte Perriand
10860475622;11038263419;12.96;0;residential;Rue Charlotte Perriand
4906338710;11038263418;87.81;0;residential;Rue Camille Claudel
11038263418;4906338710;87.81;0;residential;Rue Camille Claudel
268145751;1358670883;3.70;0;residential;Rue Jean-Baptiste Charcot
1358670883;268145751;3.70;0;residential;Rue Jean-Baptiste Charcot
1358670883;417184542;7.47;0;residential;Rue Jean-Baptiste Charcot
417184542;1358670883;7.47;0;residential;Rue Jean-Baptiste Charcot
206353411;206353412;17.59;0;residential;Rue Auguste Bailly
206353412;206353411;17.59;0;residential;Rue Auguste Bailly
206353412;6000854919;57.37;0;residential;Rue Auguste Bailly
6000854919;206353412;57.37;0;residential;Rue Auguste Bailly
6000854919;206353413;6.28;0;residential;Rue Auguste Bailly
206353413;6000854919;6.28;0;residential;Rue Auguste Bailly
564358211;6000866055;14.07;0;residential;Rue Auguste Bailly
6000866055;564358211;14.07;0;residential;Rue Auguste Bailly
6000866055;206353411;28.26;0;residential;Rue Auguste Bailly
206353411;6000866055;28.26;0;residential;Rue Auguste Bailly
6000870713;564358204;5.20;0;residential;Rue Alphand
564358204;6000870713;5.20;0;residential;Rue Alphand
580101616;11262554090;9.88;0;residential;Rue Armand Silvestre
11262554090;580101616;9.88;0;residential;Rue Armand Silvestre
11262554090;11262554091;4.10;0;residential;Rue Armand Silvestre
11262554091;11262554090;4.10;0;residential;Rue Armand Silvestre
11262554092;580101616;8.51;0;residential;Rue Armand Silvestre
580101616;11262554092;8.51;0;residential;Rue Armand Silvestre
11262554093;11262554092;4.10;0;residential;Rue Armand Silvestre
11262554092;11262554093;4.10;0;residential;Rue Armand Silvestre
11262554091;2669988092;16.96;0;residential;Rue Armand Silvestre
2669988092;11262554091;16.96;0;residential;Rue Armand Silvestre
2669988092;548087643;4.55;0;residential;Rue Armand Silvestre
548087643;2669988092;4.55;0;residential;Rue Armand Silvestre
548087643;11262554095;30.76;0;residential;Rue Armand Silvestre
11262554095;548087643;30.76;0;residential;Rue Armand Silvestre
11262554095;11262554094;3.97;0;residential;Rue Armand Silvestre
11262554094;11262554095;3.97;0;residential;Rue Armand Silvestre
11262554094;7623242121;4.96;0;residential;Rue Armand Silvestre
7623242121;11262554094;4.96;0;residential;Rue Armand Silvestre
7623242121;548088022;32.06;0;residential;Rue Armand Silvestre
548088022;7623242121;32.06;0;residential;Rue Armand Silvestre
548088022;2669988088;4.55;0;residential;Rue Armand Silvestre
2669988088;548088022;4.55;0;residential;Rue Armand Silvestre
2669988088;6312983106;7.30;0;residential;Rue Armand Silvestre
6312983106;2669988088;7.30;0;residential;Rue Armand Silvestre
6312983106;11262554097;3.06;0;residential;Rue Armand Silvestre
11262554097;6312983106;3.06;0;residential;Rue Armand Silvestre
11262554097;11262554096;3.86;0;residential;Rue Armand Silvestre
11262554096;11262554097;3.86;0;residential;Rue Armand Silvestre
580101638;11262554116;22.78;0;living_street;Square Léon de Bertalot
11262554116;580101638;22.78;0;living_street;Square Léon de Bertalot
245089850;8604103481;7.21;1;residential;Rue Villeneuve
8604103481;1840631589;11.24;1;residential;Rue Villeneuve
1840631589;249486102;57.43;1;residential;Rue Villeneuve
229097047;11101229716;5.46;1;residential;Rue Deguingand
11101229716;11620062098;163.65;1;residential;Rue Deguingand
11620062098;268146783;4.64;1;residential;Rue Deguingand
496150839;9038004245;61.59;1;residential;Rue de Lorraine
9038004245;268146783;8.18;1;residential;Rue de Lorraine
496146604;8886355023;6.30;1;residential;Rue Jean Jaurès
8886355023;268127171;28.69;1;residential;Rue Jean Jaurès
496142853;2700046108;34.15;1;residential;Rue Louis Rouquier
2700046108;3513941934;5.83;1;residential;Rue Louis Rouquier
3513941934;3513941933;1.91;1;residential;Rue Louis Rouquier
3513941933;268127171;5.50;1;residential;Rue Louis Rouquier
13152605928;13152605927;6.17;1;residential;Rue Raspail
13152605927;13152605926;2.35;1;residential;Rue Raspail
13152605926;13152605925;3.81;1;residential;Rue Raspail
13152605925;13152605924;3.27;1;residential;Rue Raspail
13152605924;9300533787;14.56;1;residential;Rue Raspail
9300533787;114914034;4.92;1;residential;Rue Raspail
9300533772;114914038;33.98;1;residential;Rue Pierre Brossolette
114914038;6052684063;6.56;1;residential;Rue Pierre Brossolette
6052684063;13152605928;9.32;1;residential;Rue Pierre Brossolette
13152605928;496135153;28.21;1;residential;Rue Pierre Brossolette
221256013;3201973356;7.88;1;residential;Rue Marjolin
3201973356;9300533781;114.55;1;residential;Rue Marjolin
9300533781;268128172;5.09;1;residential;Rue Marjolin
496161623;3511684420;8.32;1;residential;Rue Aristide Briand
